id,publish_date,title,url,language,media_name,media_url,indexed_date
6b240948e190b53c8bce643af55a31bffcf440f333a07d88dad4ef15259f8775,2024-12-31,"Rohey Malick Lowe, Lord Mayor Of Banjul, Capital City Political Journey And Achievements – The Standard Newspaper",https://standard.gm/rohey-malick-lowe-lord-mayor-of-banjul-capital-city-political-journey-and-achievements/,en,standard.gm,standard.gm,2024-12-31 18:20:05.674501+00:00
398441f268fb4cfab510d8d2fb5cbc49ea4816f2b76ee173e903d489806fa381,2024-12-30,Legislators Call on Government to Support Farmers to Overcome Poor Harvest,https://foroyaa.net/legislators-call-on-government-to-support-farmers-to-overcome-poor-harvest/,en,foroyaa.net,foroyaa.net,2024-12-30 23:18:43.698884+00:00
a59afdbfe91e4f1677c15af6846f503950974e156d77cc935a583f81c33c205d,2024-12-30,Policy Interventions For Poverty Alleviation: A Comparative Analysis – The Standard Newspaper,https://standard.gm/policy-interventions-for-poverty-alleviation-a-comparative-analysis/,en,standard.gm,standard.gm,2024-12-30 17:19:48.844541+00:00
a858048c24eeb1f1fe956d3bd7fd8b2f11ba92271aa3fa6d6d663567ffdafd9c,2024-12-24,NAYCONF ADOPTS 8 CORE RESOLUTIONS TO GUIDE GOV’T POLICY,https://standard.gm/nayconf-adopts-8-core-resolutions-to-guide-govt-policy/,en,standard.gm,standard.gm,2024-12-24 18:29:13.744102+00:00
584e59aca0af65b18f21cfbe113a6e3c6fe2c86bd2479440c44ce57c35aaa381,2024-12-20,TANGO Holds Conference for CSOs to Reflect on 2024 Activities,https://foroyaa.net/tango-holds-conference-for-csos-to-reflect-on-2024-activities/,en,foroyaa.net,foroyaa.net,2024-12-20 21:20:11.014518+00:00
ac8c1032d34ee5f84af1975f7bab933efcfb2dc0fbf0226f3141aa71c2dbe856,2024-12-19,Government Degazettes Part Of Bijilo Forest Park For Hotel Construction – The Standard Newspaper,https://standard.gm/government-degazettes-part-of-bijilo-forest-park-for-hotel-construction/,en,standard.gm,standard.gm,2024-12-19 14:35:05.821537+00:00
733682f8363582bcbdc3039c6ada9ce2b9a781e97c86b53d621a7e3aa9bc1e8b,2024-12-19,"ITC, EU to support Gambia’s tourism and creative industries",https://thepoint.gm/africa/gambia/headlines/itc-eu-to-support-gambias-tourism-and-creative-industries,en,thepoint.gm,thepoint.gm,2024-12-19 14:29:26.393779+00:00
a3839b013a6e3dcfe019d20729a989ab9587ab65ac64e94cfb061f18eb850029,2024-12-18,Parliament to Engage Environment Minister on Investigation into Kiang Kaiaf Mahogany Incident,https://foroyaa.net/parliament-to-engage-environment-minister-on-investigation-into-kiang-kaiaf-mahogany-incident/,en,foroyaa.net,foroyaa.net,2024-12-18 16:28:55.687462+00:00
c54f332fbd1307a4cbad111e379501527fd3e2db14e2caca1902abf807f29e6a,2024-12-18,Minister Badjie Addresses 2024 NAYCONF Delegates,https://foroyaa.net/minister-badjie-addresses-2024-nayconf-delegates/,en,foroyaa.net,foroyaa.net,2024-12-18 16:27:49.810828+00:00
b75e92a719cb33686d5d0a5ab5fc513f110a007c37ac11f7bf3539ddabb88cb2,2024-12-18,Isatou Keita Elected President of Gambia Press Union,https://foroyaa.net/isatou-keita-elected-president-of-gambia-press-union/,en,foroyaa.net,foroyaa.net,2024-12-18 16:27:35.436827+00:00
b60513a842457fda686275a8e58d844fc84b74605d0481d710965b6dbf2542db,2024-12-17,SPORTS MINISTER TALKS ON NAYCONF’S GOALS AT OPENING,https://standard.gm/sports-minister-talks-on-nayconfs-goals-at-opening/,en,standard.gm,standard.gm,2024-12-17 12:38:43.782057+00:00
32ecf5ce691965af1cbc16848c134824dfd5d3b9a742ea6ac1f6bcb13b847c68,2024-12-17,Gambia’s economy to grow by 5.9%,https://thepoint.gm/africa/gambia/headlines/gambias-economy-to-grow-by-5-9-finance-minister,en,thepoint.gm,thepoint.gm,2024-12-17 12:34:10.209188+00:00
92f60aa5f3fe1259b489c95853a2580302ef6851557090946a6da6834f11ca0b,2024-12-17,ECOWAS Development Bank wins Africa Sustainability Award,https://thepoint.gm/africa/gambia/headlines/ecowas-development-bank-wins-africa-sustainability-award,en,thepoint.gm,thepoint.gm,2024-12-17 12:32:52.331964+00:00
caf4c09fcb258ae06729d68ee1bd003e5259ae80c75074081f60192f74964914,2024-12-16,Sukuta-Salagi Protest Persists Amid Police Intervention,https://foroyaa.net/sukuta-salagi-protest-persists-amid-police-intervention/,en,foroyaa.net,foroyaa.net,2024-12-16 21:17:17.285114+00:00
436ce545a7e53b2a0dd7cb6a07875f2e0a78d01f498fc6f3cb2106a0bb027035,2024-12-12,We Are Weary Of The Same Old Politics! – The Standard Newspaper,https://standard.gm/we-are-weary-of-the-same-old-politics/,en,standard.gm,standard.gm,2024-12-12 14:22:49.939409+00:00
8eec9ccd50d0b81cd39985a0d45f2ec73b2a56fbdd57c8f49d7a8b5241ac239d,2024-12-10,World Bank approves US$30M to enhance Gambia’s productivity,https://thepoint.gm/africa/gambia/headlines/world-bank-approves-us30m-to-enhance-gambias-productivity,en,thepoint.gm,thepoint.gm,2024-12-10 13:19:34.328803+00:00
6e70b84578c803bacdb16ad26c885ba109d5e2696ce289635516dfc730ca8e6c,2024-12-10,The Gambia's Neglected Environment: 27 Years Without A Report – The Standard Newspaper,https://standard.gm/the-gambias-neglected-environment-27-years-without-a-report/,en,standard.gm,standard.gm,2024-12-10 12:17:36.068047+00:00
