url,date_published,title,newsorg
https://metropoltv.co.ke/all-eyes-on-africa-what-the-g20-summit-means-for-the-continents-future/#comment-331151,2024-11-19,What G20 Summit Means for Africa’s Future,metropoltv.co.ke
https://metropoltv.co.ke/ruto-hints-at-rebranding-uhurus-kazi-mtaani-to-feature-climate-work/#comment-287856,2024-08-26,Ruto Hints at Rebranding Kazi Mtaani to Feature Climate Work,metropoltv.co.ke
https://metropoltv.co.ke/new-uk-pm-says-rwanda-deportation-plan-is-dead-and-buried/#comment-91480,2024-07-08,New UK PM Says Rwanda Deportation Plan is 'Dead and Buried',metropoltv.co.ke
https://metropoltv.co.ke/it-was-productive-says-imf-after-meeting-kenyan-team-on-anti-tax-protests/#comment-70312,2024-09-18,IMF SatisfiedAfter Meeting Kenyan Team on Anti-Tax Protests,metropoltv.co.ke
https://metropoltv.co.ke/africas-gdp-shrunk-to-3-1-in-2023-says-afdb/#comment-52833,2024-05-30,"Africa’s GDP Shrunk to 3.1% in 2023, says AfDB",metropoltv.co.ke
https://metropoltv.co.ke/absa-pledges-10-in-lending-in-green-projects-for-africas-climate-transition/#comment-38808,2024-06-03,Absa to Increase Lending at 10% in Green Projects for Africa,metropoltv.co.ke
https://metropoltv.co.ke/equity-group-sees-its-net-profit-down-5-to-ksh-43-7-billion/#comment-28579,2024-03-27,Equity Group Net Profit Down 5% to Ksh.43.7 Billion,metropoltv.co.ke
https://metropoltv.co.ke/ghana-cuts-power-to-mps-over-1-8-million-dent/#comment-5615,2024-03-01,Ghana MPs Left in Darkness Over Unsettled $1.8 Million Debt,metropoltv.co.ke
https://metropoltv.co.ke/egypt-ethiopia-among-latest-states-to-join-brics-in-2024/#comment-4864,2024-01-03,"Egypt, Ethiopia Among Latest States To Join BRICS in 2024",metropoltv.co.ke
https://metropoltv.co.ke/octavia-carbon-secures-funding-to-boost-carbon-capture-technology/#comment-4607,2024-01-09,Octavia Carbon Secures Funding to Boost Carbon Capture Technology,metropoltv.co.ke
https://metropoltv.co.ke/faulu-inks-irrigation-deal-with-irri-hub-for-kenyan-farmers/#comment-4568,2024-04-24,Faulu Inks Irrigation Deal with Irri-Hub for Kenyan Farmers,metropoltv.co.ke
https://metropoltv.co.ke/afdb-uk-inject-2-billion-into-kplc-for-climate-change-action/#comment-4379,2024-01-24,"AfDB, UK Inject $2 Billion into KPLC for Climate Change Action",metropoltv.co.ke
https://africaeconews.co.ke/opinion-how-climate-change-is-hindering-the-implementation-of-sdgs/,2024-06-06,Opinion | How climate change is hindering the implementation of SDGs,africaeconews.co.ke
https://www.kenyans.co.ke/personality/tom-gitogo-0,2024-12-04,Tom Gitogo,kenyans.co.ke
https://www.tuko.co.ke/facts-lifehacks/557634-kefri-salary-structure-allowances-breakdown-2025/,2024-08-21,KEFRI salary structure and allowances breakdown in 2025,tuko.co.ke
https://k24.digital/411/ruto-name-dorcas-oduor-attorney-general#comment-79712,2024-07-30,Ruto names Dorcas Oduor as Attorney General nominee,k24.digital
