url,date_published,title,newsorg
http://lefaso.net/spip.php?article104264,2021-04-26,Call for applications for master research programme in informatics for climate change 2021/2022 academic session,lefaso.net
http://lefaso.net/spip.php?article105669,2021-06-23,ADVERT : Senior Programme Officer – Emergency response and Senior Programme Officer Sustainable Energies Climate Change.,lefaso.net
https://www.burkina24.com/2021/07/22/lutte-contre-le-changement-climatique-wascal-pose-la-premiere-pierre-dun-batiment-de-recherches/,2021-07-22,Lutte contre le changement climatique,burkina24.com
http://lefaso.net/spip.php?article106350,2021-07-22,Conseil des ministres de WASCAL : Concertation à Ouagadougou pour une action climatique accélérée en faveur du développement durable,lefaso.net
https://www.burkina24.com/2021/07/22/lutte-contre-le-changement-climatique-les-ministres-de-wascal-en-conclave-a-ouagadougou/,2021-07-22,Lutte contre le changement climatique,burkina24.com
http://lefaso.net/spip.php?article106374,2021-07-23,Changements climatiques : Le WASCAL va se doter d’un bâtiment pour la recherche à Ouagadougou,lefaso.net
