url,date_published,title,newsorg
https://www.sagoodnews.co.za/60-of-south-africans-optimistic-that-a-climate-change-disaster-can-be-avoided/,2022-01-25,60% of South Africans Optimistic that a Climate Change Disaster Can be Avoided,sagoodnews.co.za
https://www.cbn.co.za/news/renewable-energy-solar-power/sas-renewable-energy-future-not-what-you-imagined/,2022-01-25,SA’s renewable energy future: not what you imagined,cbn.co.za
https://www.cbn.co.za/opinion/why-punish-consumers/,2022-01-24,Why punish consumers?,cbn.co.za
https://www.heraldlive.co.za/news/2022-01-25-south-africans-may-not-be-in-tune-with-the-reality-of-climate-change-survey/,2022-01-25,South Africans may not be in tune with the reality of climate change: survey,heraldlive.co.za
https://www.capetalk.co.za/articles/437361/green-miner-recycles-namaqualand-mining-waste-to-produce-a-grade-copper,2022-01-25,'Green' miner recycles Namaqualand mining waste to produce A-grade copper,capetalk.co.za
https://www.capetalk.co.za/articles/437363/nhi-single-fund-risky-public-private-partnership-needed-says-discovery-health,2022-01-25,"NHI: Single fund risky, public-private partnership needed says Discovery Health",capetalk.co.za
https://www.thedailyvox.co.za/vanessa-nakate-writes-her-story-in-a-bigger-picture/,2022-01-25,Vanessa Nakate writes her story in “A Bigger Picture”,thedailyvox.co.za
https://southafricatoday.net/environment/efforts-to-dim-sun-and-cool-earth-must-be-blocked-say-scientists/,2022-01-25,"Efforts to dim Sun and cool Earth must be blocked, say scientists",southafricatoday.net
https://thoughtleader.co.za/compassion-needed-as-poverty-threatens-our-social-fabric/,2022-01-15,Compassion needed as poverty threatens our social fabric,thoughtleader.co.za
https://www.ofm.co.za/article/general/312651/dimming-sunrays-should-be-off-limits-say-experts,2022-01-17,"Dimming sunrays should be off-limits, say experts",ofm.co.za
https://www.citizen.co.za/news/news-world/2992146/china-restricts-activists-social-media-ahead-of-winter-olympics/,2022-01-26,China restricts activists' social media ahead of Winter Olympics,citizen.co.za
https://www.iol.co.za/ios/opinion/earthship-enterprise-the-way-of-the-future-ca7b3a60-60b3-457d-a627-db0b7248c009,2022-01-08,Earthship enterprise the way of the future,iol.co.za
https://www.georgeherald.com/News/Article/Agriculture/dutch-cow-farmers-face-tough-climate-choices-202201250337,2022-01-26,Dutch cow farmers face tough climate choices,georgeherald.com
https://www.itweb.co.za/content/Olx4zMknBjZ756km,2022-01-26,SA expected to boost green power procurement,itweb.co.za
https://www.sowetanlive.co.za/news/africa/2022-01-26-death-toll-from-tropical-storm-ana-in-mozambique-malawi-rises-to-12/,2022-01-26,"Death toll from tropical storm Ana in Mozambique, Malawi rises to 12",sowetanlive.co.za
https://southafricatoday.net/environment/mau-forest-rehabilitation-still-overshadowed-by-forced-evictions/,2022-01-26,Mau Forest rehabilitation still overshadowed by forced evictions,southafricatoday.net
https://southafricatoday.net/environment/tackling-the-global-human-waste-problem/,2022-01-26,Tackling the global human waste problem,southafricatoday.net
https://southafricatoday.net/environment/elephant-protector-and-fossil-hunter-richard-leakey-leaves-outsized-legacy-in-kenya/,2022-01-27,Elephant protector and fossil hunter Richard Leakey leaves outsized legacy in Kenya,southafricatoday.net
https://businesstech.co.za/news/energy/553494/bitcoin-paying-south-african-solar-company-plans-expansion/,2022-01-27,Bitcoin-paying South African solar company plans expansion,businesstech.co.za
https://mybroadband.co.za/news/energy/431688-south-african-solar-company-that-pays-in-bitcoin-planning-big-expansion.html,2022-01-27,South African solar company that pays in Bitcoin planning big expansion,mybroadband.co.za
https://www.iol.co.za/motoring/road-tests/comparison-test-nissan-navara-pro-2x-vs-ford-ranger-stormtrak-05376599-0994-44b8-a038-7a682ce0eba0,2022-01-05,Comparison test: Nissan Navara PRO-2X vs Ford Ranger Stormtrak,iol.co.za
https://www.iol.co.za/ios/news/off-the-wall-or-off-the-grid-8b4f4afb-4ac1-4944-9941-0d45185b4ba5,2022-01-08,Off the wall or off the grid?,iol.co.za
https://www.iol.co.za/news/opinion/contrasting-realities-of-south-africas-electoral-democracy-dceec402-af21-4e2d-8e1e-cc6264ac3a5c,2022-01-25,Contrasting realities of South Africa’s electoral democracy,iol.co.za
https://www.moneyweb.co.za/moneyweb-crypto/bitcoin/bitcoin-paying-solar-power-company-plans-african-expansion/,2022-01-27,Bitcoin-paying solar power company plans African expansion,moneyweb.co.za
https://www.timeslive.co.za/news/africa/2022-01-27-death-toll-from-tropical-storm-ana-in-mozambique-malawi-rises-to-12/,2022-01-27,"Death toll from tropical storm Ana in Mozambique, Malawi rises to 12",timeslive.co.za
https://www.sowetanlive.co.za/sebenza-live/2022-01-27-watch--why-conservationists-are-reading-between-the-lines-to-protect-zebras/,2022-01-27,Why conservationists are reading between the lines to protect zebras,sowetanlive.co.za
https://www.iol.co.za/weekend-argus/news/44-year-old-shipwreck-washes-up-and-shows-power-of-the-ocean-b80f8519-444d-47ca-9506-f27d64eb2317,2022-01-22,44-year-old shipwreck washes up and shows power of the ocean,iol.co.za
https://www.enca.com/news/three-two-one-astronomers-predict-spacex-space-junk-will-hit-moon,2022-01-27,Astronomers predict SpaceX space junk will hit the Moon,enca.com
https://www.heraldlive.co.za/news/world/2022-01-27-death-toll-from-tropical-storm-ana-in-mozambique-malawi-rises-to-12/,2022-01-27,"Death toll from tropical storm Ana in Mozambique, Malawi rises to 12",heraldlive.co.za
https://www.cnbcafrica.com/2022/the-battle-for-beef-can-the-home-of-angus-reinvent-the-protein-industry/,2022-01-27,The battle for beef: Can the home of Angus reinvent the protein industry?,cnbcafrica.com
https://www.thesouthafrican.com/lifestyle/breaking-spacex-elon-musk-rocket-space-junk-moon-collision-moon-when-details/,2022-01-27,Musk to reach the Moon? SpaceX rocket junk set for uncontrolled collision,thesouthafrican.com
https://www.thesouthafrican.com/lifestyle/environment/wwf-scientists-discover-more-than-200-new-species-in-mekong-region/,2022-01-27,WWF: Scientists discover More than 200 new species in Mekong region,thesouthafrican.com
https://www.thesouthafrican.com/lifestyle/breaking-weather-alert-hot-february-cape-town-latest/,2022-01-27,WEATHER ALERT: 'Extremely hot' February in store for Cape Town,thesouthafrican.com
https://southafricatoday.net/environment/with-sustainable-cocoa-mars-pushes-climate-market-risks-onto-farmers/,2022-01-27,"With ‘sustainable’ cocoa, Mars pushes climate, market risks onto farmers",southafricatoday.net
https://www.iol.co.za/travel/world/asia/70-years-after-extinction-cheetahs-to-return-to-indian-jungles-bd6415bc-9c06-5583-a5a0-8b9935e58e0b,2022-01-06,"70 years after extinction, cheetahs to return to Indian jungles",iol.co.za
https://www.iol.co.za/the-star/news/roedean-top-achiever-wharton-hood-scores-academic-history-5c4b1265-89be-4669-a40e-37385ea5599e,2022-01-20,Roedean top achiever Wharton-Hood scores academic history,iol.co.za
