url,date_published,title,newsorg
https://www.ivorian.net/actualites/des-journalistes-ghaneens-recompenses-pour-la-qualite-de-leurs-reportages-sur-la-migration/,2022-08-30,Des journalistes ghanéens récompensés pour la qualité de leurs reportages sur la migration,ivorian.net
