url,date_published,title,newsorg
https://lnt.ma/investing-to-stop-climate-change-is-trickier-than-it-seems/,2022-01-27,Investing to Stop Climate Change Is Trickier Than It Seems,lnt.ma
https://www.yabiladi.com/articles/details/125336/l-um6p-nominee-reconnue-comme-climate.html,2022-03-15,L’UM6P nominée et reconnue comme «Climate hero» par l'ONU à la COY16,yabiladi.com
https://lnt.ma/maroc-le-fmi-met-en-relief-limportance-dinvestir-dans-les-infrastructures-hydrauliques/,2022-03-30,Maroc: le FMI met en relief l'importance d'investir dans les infrastructures hydrauliques,lnt.ma
https://www.yabiladi.com/articles/details/125895/maroc-insiste-l-importance-d-investir-dans.html,2022-03-30,Le FMI insiste sur l'importance d'investir dans les infrastructures hydrauliques,yabiladi.com
https://telquel.ma/2022/03/30/le-fmi-met-en-relief-limportance-dinvestir-dans-les-infrastructures-hydrauliques_1761516?fbrefresh=4,2022-03-30,Le FMI met en relief l'importance d'investir dans les infrastructures hydrauliques,telquel.ma
https://leseco.ma/maroc/resilience-face-aux-secheresses-les-preconisations-du-fmi.html,2022-04-03,Résilience face aux sécheresses,leseco.ma
https://telquel.ma/2022/04/25/la-reelection-demmanuel-macron-saluee-dans-le-monde_1764519?fbrefresh=4,2022-04-25,La réélection d’Emmanuel Macron saluée dans le monde,telquel.ma
http://albayane.press.ma/le-fmi-met-en-relief-limportance-dinvestir-dans-les-infrastructures-hydrauliques.html,2022-03-31,Le FMI met en relief l'importance d'investir dans les infrastructures hydrauliques,albayane.press.ma
https://lnt.ma/coal-makes-a-comeback-as-the-world-thirsts-for-energy/,2022-07-05,Coal Makes a Comeback as the World Thirsts for Energy,lnt.ma
https://lematin.ma/express/2022/fonte-glaces-groenland-oceans-seleveront-27-cm-2100/380554.html,2022-09-07,Les océans s'élèveront d'au moins 27 cm d'ici 2100,lematin.ma
https://lnt.ma/xcss-cross-country-skiing-sand-le-mariage-du-sport-de-la-sante-humaine-et-du-developpement-durable/,2022-10-19,"XCSS – Cross Country Skiing Sand : Le mariage du sport, de la santé humaine et du développement durable",lnt.ma
https://lnt.ma/climat-adhesion-groupee-des-regions-marocaines-a-under2-coalition/,2022-11-24,Climat: Adhésion groupée des régions marocaines à Under2 Coalition,lnt.ma
