url,date_published,title,newsorg
https://thepoint.gm/africa/gambia/headlines/gambia-will-shine-as-beacon-across-the-commonwealth,2022-01-25,‘Gambia will shine as beacon across the Commonwealth’,thepoint.gm
https://thepoint.gm/africa/gambia/headlines/ecomig-allegedly-arrests-acting-jarrol-alkalo,2022-01-27,ECOMIG allegedly arrests acting Jarrol alkalo,thepoint.gm
https://standard.gm/bantaba/where-is-the-money-going/,2022-01-28,Where is the money going?,standard.gm
https://standard.gm/epistolary/letter-to-vice-chancellor-professor-dr-hebert-robinson/,2022-02-11,"￼Letter to Vice Chancellor, Professor Dr Hebert Robinson",standard.gm
https://standard.gm/opinions/there-is-need-for-a-reset-of-the-eu-africa-partnership/,2022-02-23,There is need for a reset of the EU-Africa partnership,standard.gm
https://thepoint.gm/africa/gambia/headlines/nyu-wahtan-holds-consultative-forum-on-climate-change,2022-02-24,Nyu wahtan holds consultative forum on climate change,thepoint.gm
https://standard.gm/gambia-sports/beijing-winter-olympics-together-for-a-shared-future/,2022-02-24,￼Beijing Winter Olympics: Together for a shared future,standard.gm
https://standard.gm/at-large/a-step-from-hell-the-seasonal-dust-storms-of-the-sahel-are-a-reminder-that-we-are-one-step-from-hell/,2022-02-25,￼A step from hell The seasonal dust storms of the Sahel are a reminder that we are one step from hell,standard.gm
https://thepoint.gm/africa/gambia/headlines/bac-hosts-maiden-regional-public-exhibition,2022-03-01,BAC hosts maiden regional public exhibition,thepoint.gm
https://thepoint.gm/africa/gambia/headlines/un-resident-coordinator-seraphine-wakana-urges-support-on-rights-of-women-and-girls,2022-03-08,UN Resident Coordinator Seraphine Wakana urges support on rights of women girls,thepoint.gm
https://gainako.com/majority-leader-kebba-k-barrows-farewell-speech-to-fifth-legislature/,2022-03-06,Majority Leader Kebba K Barrow’s Farewell Speech to Fifth Legislature,gainako.com
https://standard.gm/health/gambia-celebrating-international-womens-day-this-week-what-are-womens-rights-in-africa/,2022-03-10,￼Gambia celebrating International Women's Day this week. What are women's rights in Africa?,standard.gm
https://gainako.com/nams-raise-concerns-for-community-development-on-final-day/,2022-03-21,NAMs Raise Concerns for Community Development on Final Day,gainako.com
https://gainako.com/eu-spent-d22-billion-during-president-adama-barrows-first-term/,2022-03-25,EU Spent D22 Billion During President Adama Barrow’s First Term,gainako.com
https://dailynewsgm.com/oostende-city-mayor-visits-eu-funded-project-sites/,2022-04-03,Oostende City Mayor Visits EU Funded Project Sites,dailynewsgm.com
https://thepoint.gm/africa/gambia/headlines/barrows-second-term-targets-rice-self-sufficiency-food-security,2022-01-24,"Barrow’s second term targets rice self-sufficiency, food security",thepoint.gm
https://thepoint.gm/africa/gambia/headlines/gambian-uk-asylum-seekers-may-be-flown-to-rwanda,2022-04-19,Gambian UK asylum seekers may be flown to Rwanda,thepoint.gm
https://foroyaa.net/finance-minister-calls-for-implementation-of-global-shield-against-climate-risk/,2022-04-20,Finance Minister Calls for Implementation of Global Shield Against Climate Risk,foroyaa.net
